id,food_name,category,image_url,calories_kcal,protein_g,fat_g,carbohydrates_g,sugar_g,sodium_mg,fiber_g,source
2397,"jamur merang, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,30.0,3.5,0.2,4.0,0.0,6.3,2.4,TKPI_2020_Kemenkes
2398,"jamur tiram, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,30.0,1.9,0.1,5.5,0.0,22.0,3.6,TKPI_2020_Kemenkes
2399,jamur sagu,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_goreng_kentang.JPG,48.0,1.9,3.2,2.8,0.0,100.0,1.0,TKPI_2020_Kemenkes
2400,"jantung pisang, segar",makanan-jadi,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",32.0,1.2,0.3,7.1,0.0,3.0,3.2,TKPI_2020_Kemenkes
2401,"jengkol, segar",makanan-jadi,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",192.0,5.4,0.3,40.7,0.0,60.0,1.5,TKPI_2020_Kemenkes
2402,"jotang, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,34.0,1.9,0.3,7.1,0.0,58.5,3.5,TKPI_2020_Kemenkes
2403,"kabau, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,130.0,6.7,0.3,25.2,0.0,1.0,2.9,TKPI_2020_Kemenkes
2404,"kacang mekah, polong, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,22.0,1.1,1.0,3.4,0.0,2.2,1.1,TKPI_2020_Kemenkes
2405,"kacang panjang, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,31.0,2.3,0.1,5.3,0.0,30.0,2.7,TKPI_2020_Kemenkes
2406,kacang ranti polong,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,37.0,3.1,0.2,7.9,0.0,0.0,2.5,TKPI_2020_Kemenkes
2407,"kalakai, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,38.0,2.4,0.2,6.6,0.0,7.0,5.8,TKPI_2020_Kemenkes
2408,"kangkung, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,28.0,3.4,0.7,3.9,0.0,64.9,2.0,TKPI_2020_Kemenkes
2409,kangkung tondano,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,43.0,1.8,0.2,8.4,0.0,30.0,4.3,TKPI_2020_Kemenkes
2410,"kapri muda, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,45.0,3.3,0.2,9.0,0.0,1.7,1.8,TKPI_2020_Kemenkes
2411,karawila,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,25.0,2.3,0.2,3.5,0.0,8.0,2.1,TKPI_2020_Kemenkes
2412,"kecipir muda, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,32.0,2.9,0.2,5.8,0.0,3.3,5.5,TKPI_2020_Kemenkes
2413,"kecombrang, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,34.0,0.9,1.0,6.7,0.0,47.1,2.6,TKPI_2020_Kemenkes
2414,"kelawi, kluwih, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,118.0,1.5,0.3,27.2,0.0,2.0,5.0,TKPI_2020_Kemenkes
2415,"kembang turi, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,51.0,1.8,0.6,9.6,0.0,22.4,5.0,TKPI_2020_Kemenkes
2416,"kerokot, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,26.0,1.7,0.4,3.8,0.0,3.6,1.0,TKPI_2020_Kemenkes
2417,"ketimun, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,8.0,0.2,0.2,1.4,0.0,1.7,0.3,TKPI_2020_Kemenkes
2418,"ketimun krai, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,10.0,0.5,0.2,2.0,0.0,9.7,0.6,TKPI_2020_Kemenkes
2419,"ketimun madura, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,9.0,0.5,0.1,1.9,0.0,2.4,0.7,TKPI_2020_Kemenkes
2420,"komak, segar tabel komposisi",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,99.0,3.3,0.1,21.2,0.0,15.0,10.3,TKPI_2020_Kemenkes
2421,kool kembang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,25.0,2.4,0.2,4.9,0.0,46.5,1.6,TKPI_2020_Kemenkes
2422,"kool merah,kool putih",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,29.0,1.4,0.2,5.3,0.0,28.3,1.9,TKPI_2020_Kemenkes
2423,"koro kerupuk, polong",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Colorful_kerupuk.JPG,128.0,8.3,0.7,22.1,0.0,0.0,0.0,TKPI_2020_Kemenkes
2424,"koro wedus, polong",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,46.0,3.0,0.3,7.9,0.0,2.0,3.3,TKPI_2020_Kemenkes
2425,"kucai, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,45.0,2.2,0.3,10.3,0.0,21.4,4.8,TKPI_2020_Kemenkes
2426,"kucai muda (lokio), segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,42.0,3.8,0.6,7.8,0.0,21.8,4.9,TKPI_2020_Kemenkes
2427,"kundur, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,22.0,0.4,0.2,4.7,0.0,2.0,1.3,TKPI_2020_Kemenkes
2428,"labu air, segar",makanan-jadi,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",19.0,0.6,0.2,3.8,0.0,2.2,0.6,TKPI_2020_Kemenkes
2429,"labu kuning, segar",makanan-jadi,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",51.0,1.7,0.5,10.0,0.0,280.0,2.7,TKPI_2020_Kemenkes
2430,"labu siam, segar",makanan-jadi,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",30.0,0.6,0.1,6.7,0.0,2.7,6.2,TKPI_2020_Kemenkes
2431,"labu waluh, segar",makanan-jadi,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",32.0,1.1,0.1,6.6,0.0,1.0,0.5,TKPI_2020_Kemenkes
2432,"lantar, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,34.0,2.2,0.3,5.5,0.0,3.0,2.9,TKPI_2020_Kemenkes
2433,"lobak, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_goreng_kentang.JPG,21.0,0.9,0.1,4.2,0.0,49.3,1.4,TKPI_2020_Kemenkes
2434,"lumai/leunca, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,38.0,1.1,0.3,7.6,0.0,2.0,2.0,TKPI_2020_Kemenkes
2435,"melinjo, segar",makanan-jadi,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",66.0,5.0,0.7,13.3,0.0,0.0,0.0,TKPI_2020_Kemenkes
2436,mostarda metan- sawi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,33.0,2.3,0.5,4.7,0.0,20.0,1.8,TKPI_2020_Kemenkes
2437,"nangka muda, segar",makanan-jadi,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",57.0,2.0,0.4,11.3,0.0,1.1,8.3,TKPI_2020_Kemenkes
2438,"paria putih, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,19.0,1.0,0.4,3.6,0.0,4.7,1.3,TKPI_2020_Kemenkes
2439,"pepare ular, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,19.0,0.6,0.1,3.9,0.0,130.0,1.0,TKPI_2020_Kemenkes
2440,"pepaya muda, segar",makanan-jadi,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",29.0,2.1,0.1,4.9,0.0,21.9,2.1,TKPI_2020_Kemenkes
2441,"petai, segar",makanan-jadi,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",92.0,5.4,1.1,15.2,0.0,55.0,2.0,TKPI_2020_Kemenkes
2442,"peterseli, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,53.0,3.7,1.0,9.0,0.0,18.2,0.0,TKPI_2020_Kemenkes
2443,"pucuk lumai/daun leunca, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,33.0,4.5,0.4,2.8,0.0,2.0,0.0,TKPI_2020_Kemenkes
2444,"putri malu, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,76.0,3.6,0.3,14.6,0.0,1.0,7.1,TKPI_2020_Kemenkes
2445,"rebung, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,25.0,0.8,0.1,5.3,0.0,3.0,9.7,TKPI_2020_Kemenkes
2446,"rimbang, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,75.0,1.6,0.6,15.8,0.0,20.0,10.0,TKPI_2020_Kemenkes
2447,"sawi, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,28.0,2.3,0.3,4.0,0.0,21.9,2.5,TKPI_2020_Kemenkes
2448,"sawi putih/ pecai, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,9.0,1.0,0.1,1.7,0.0,5.0,0.8,TKPI_2020_Kemenkes
2449,"sawi taiwan, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,30.0,1.9,0.5,4.4,0.0,27.0,2.7,TKPI_2020_Kemenkes
2450,"sawi tanah, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,19.0,1.3,0.2,2.9,0.0,17.0,2.2,TKPI_2020_Kemenkes
2451,"selada, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,18.0,1.2,0.2,2.9,0.0,18.6,1.8,TKPI_2020_Kemenkes
2452,"selada air, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,17.0,3.1,0.2,2.2,0.0,64.9,0.7,TKPI_2020_Kemenkes
2453,"seledri, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,23.0,1.0,0.1,4.6,0.0,64.5,2.0,TKPI_2020_Kemenkes
2454,"taoge, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,34.0,3.7,1.2,4.3,0.0,18.9,1.1,TKPI_2020_Kemenkes
2455,"taoge kacang kedelai, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,76.0,9.0,2.6,6.4,0.0,4.7,0.7,TKPI_2020_Kemenkes
2456,"taoge kacang tunggak, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,40.0,5.0,0.2,5.8,0.0,2.1,2.6,TKPI_2020_Kemenkes
2457,"tebu terubuk (lilin), segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,30.0,4.6,0.4,3.0,0.0,698.6,0.8,TKPI_2020_Kemenkes
2458,"tekokak, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,34.0,2.0,0.1,7.9,0.0,2.9,4.9,TKPI_2020_Kemenkes
2459,"tekokak, kering tabel komposisi",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,302.0,8.3,1.7,72.6,0.0,8.5,21.2,TKPI_2020_Kemenkes
2460,"terong, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,28.0,1.1,0.2,5.5,0.0,8.9,2.1,TKPI_2020_Kemenkes
2461,"terong asam, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,37.0,2.0,0.4,6.3,0.0,3.0,3.2,TKPI_2020_Kemenkes
2462,"terung belanda, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,52.0,2.1,1.1,8.6,0.0,0.0,1.4,TKPI_2020_Kemenkes
2463,"terung bengkulu, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,52.0,1.1,0.4,11.2,0.0,13.7,3.2,TKPI_2020_Kemenkes
2464,"terong hintalo, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,45.0,1.9,0.8,7.5,0.0,167.0,5.1,TKPI_2020_Kemenkes
2465,terung panjang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,25.0,2.1,0.1,5.3,0.0,8.8,0.5,TKPI_2020_Kemenkes
2466,"tomat, air (sari), segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,20.0,1.0,0.2,3.5,0.0,9.8,0.4,TKPI_2020_Kemenkes
2467,"tomat merah, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,24.0,1.3,0.5,4.7,0.0,9.8,1.5,TKPI_2020_Kemenkes
2468,"tomat muda, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,24.0,2.0,0.7,3.3,0.0,10.3,1.8,TKPI_2020_Kemenkes
2469,"uceng/ bunga melinjo, segar",makanan-jadi,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",82.0,5.8,1.3,11.7,0.0,0.0,4.8,TKPI_2020_Kemenkes
2470,"umbut kelapa, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,39.0,2.0,0.2,7.2,0.0,4.0,2.5,TKPI_2020_Kemenkes
2471,umbut rotan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,34.0,2.4,0.3,5.5,0.0,8.0,2.2,TKPI_2020_Kemenkes
2472,"wortel, segar",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,36.0,1.0,0.6,7.9,0.0,70.0,1.0,TKPI_2020_Kemenkes
2473,"bayam, kukus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,30.0,1.3,0.7,5.8,0.0,15.0,1.2,TKPI_2020_Kemenkes
2474,"bayam, rebus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,23.0,1.2,0.6,3.7,0.0,16.0,1.1,TKPI_2020_Kemenkes
2475,"buncis, rebus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,30.0,2.2,0.2,6.4,0.0,7.0,1.5,TKPI_2020_Kemenkes
2476,"daun kacang panjang, kukus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,40.0,3.7,0.3,8.0,0.0,6.0,1.8,TKPI_2020_Kemenkes
2477,"daun katuk, rebus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,53.0,5.3,0.9,9.1,0.0,16.0,1.2,TKPI_2020_Kemenkes
2478,"daun kelor, rebus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,61.0,6.1,0.9,10.0,0.0,45.0,0.9,TKPI_2020_Kemenkes
2479,"daun mengkudu, kukus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,63.0,3.8,1.5,11.5,0.0,0.0,2.4,TKPI_2020_Kemenkes
2480,"daun singkong, rebus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Keripik_tempe.jpg,31.0,3.7,0.6,4.8,0.0,13.0,1.6,TKPI_2020_Kemenkes
2481,"daun talas, rebus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_goreng_kentang.JPG,27.0,1.3,0.2,5.9,0.0,3.0,1.6,TKPI_2020_Kemenkes
2482,"daun ubi merah, kukus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,56.0,3.1,0.3,13.0,0.0,28.0,1.5,TKPI_2020_Kemenkes
2483,"kacang panjang, kukus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,39.0,3.0,0.6,7.6,0.0,28.0,1.7,TKPI_2020_Kemenkes
2484,"kacang panjang, rebus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,30.0,2.3,0.4,5.8,0.0,24.0,1.4,TKPI_2020_Kemenkes
2485,"kangkung, kukus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,30.0,3.2,0.7,4.7,0.0,45.0,1.8,TKPI_2020_Kemenkes
2486,"kangkung, rebus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,22.0,2.5,0.6,3.1,0.0,31.0,1.2,TKPI_2020_Kemenkes
2487,"paria putih, kukus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,16.0,0.8,0.2,3.4,0.0,4.0,1.2,TKPI_2020_Kemenkes
2488,"selada, rebus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,19.0,2.7,0.2,2.9,0.0,24.0,0.7,TKPI_2020_Kemenkes
2489,"taoge, goreng",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,88.0,3.2,2.1,14.0,0.0,0.0,0.7,TKPI_2020_Kemenkes
2490,"taoge, seduh",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,28.0,3.0,0.8,4.0,0.0,18.0,1.0,TKPI_2020_Kemenkes
2491,"terung panjang, kukus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,23.0,1.8,0.1,4.9,0.0,9.0,0.4,TKPI_2020_Kemenkes
2492,"wortel, rebus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,28.0,0.7,0.5,6.3,0.0,41.0,0.8,TKPI_2020_Kemenkes
2493,"wortel, kukus",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,37.0,1.0,0.6,8.3,0.0,43.0,1.1,TKPI_2020_Kemenkes
2494,"asinan bogor, sayuran",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Gado-gado_in_Jakarta.JPG,98.0,3.9,2.6,14.8,0.0,483.0,0.5,TKPI_2020_Kemenkes
2495,"anyang, sayur",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,126.0,3.4,7.9,10.3,0.0,290.0,5.4,TKPI_2020_Kemenkes
2496,"ares, sayur",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,113.0,0.9,7.2,11.2,0.0,1413.0,4.7,TKPI_2020_Kemenkes
2497,arwan sirsir,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,277.0,2.4,25.0,10.7,0.0,240.0,4.6,TKPI_2020_Kemenkes
2498,beberuk,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,65.0,1.1,5.2,3.5,0.0,53.0,3.1,TKPI_2020_Kemenkes
2499,botok lamtoro tabel komposisi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,186.0,11.7,9.7,13.0,0.0,0.0,2.1,TKPI_2020_Kemenkes
2500,buntil daun talas,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_goreng_kentang.JPG,141.0,4.4,10.2,8.0,0.0,0.0,1.8,TKPI_2020_Kemenkes
2501,cammetutu,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,102.0,3.2,6.0,8.7,0.0,443.0,4.3,TKPI_2020_Kemenkes
2502,"cap cai, sayur",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,97.0,5.8,6.3,4.2,0.0,405.0,0.6,TKPI_2020_Kemenkes
2503,"gudeg, sayur",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,160.0,3.3,9.2,16.0,0.0,0.0,2.3,TKPI_2020_Kemenkes
2504,gulai pliek,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Gulai_ayam.JPG,176.0,7.3,14.9,3.2,0.0,257.0,0.0,TKPI_2020_Kemenkes
2505,kadada katembe,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,110.0,4.5,6.9,7.1,0.0,178.0,3.9,TKPI_2020_Kemenkes
2506,"kaparende, sayur",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,38.0,2.4,2.0,2.6,0.0,170.0,1.5,TKPI_2020_Kemenkes
2507,"karedok, sayur",makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Gado-gado_in_Jakarta.JPG,92.0,2.2,3.3,14.1,0.0,0.0,1.4,TKPI_2020_Kemenkes
2508,kotiu hinela tawang nggole,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,46.0,2.2,1.5,6.0,0.0,316.0,3.8,TKPI_2020_Kemenkes
2509,lema/rebung asam,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,15.0,1.0,0.4,1.9,0.0,3.0,0.0,TKPI_2020_Kemenkes
2510,lilin bungkus gedi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,79.0,2.3,5.2,5.8,0.0,170.0,2.5,TKPI_2020_Kemenkes
2511,olah-olah,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,9.0,2.1,6.0,7.1,0.0,289.0,4.4,TKPI_2020_Kemenkes
2512,paku hinela wulelenggapaya,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,77.0,3.5,4.6,5.4,0.0,469.0,3.6,TKPI_2020_Kemenkes
2513,pelecing kangkung,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,75.0,2.5,2.8,10.0,0.0,408.0,5.4,TKPI_2020_Kemenkes
2514,purundawa,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,25.0,1.5,0.5,3.6,0.0,239.0,1.7,TKPI_2020_Kemenkes
2515,sayur bunga pepaya,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,49.0,1.7,0.3,9.8,0.0,90.0,2.7,TKPI_2020_Kemenkes
2516,sayur garu,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,178.0,2.6,13.9,10.6,0.0,20.0,8.4,TKPI_2020_Kemenkes
2517,sayur kohu-kohu,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,133.0,7.3,6.6,11.2,0.0,20.0,1.2,TKPI_2020_Kemenkes
2518,sayur lilin-terubuk,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,36.0,2.7,0.7,4.8,0.0,30.0,1.4,TKPI_2020_Kemenkes
2519,sayur ndusuk,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,49.0,3.1,2.5,3.6,0.0,1011.0,0.0,TKPI_2020_Kemenkes
2520,sayur sop,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,27.0,1.3,2.0,1.0,0.0,0.0,0.3,TKPI_2020_Kemenkes
2521,sayur umbut kelapa,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,67.0,5.2,2.9,5.1,0.0,313.0,1.4,TKPI_2020_Kemenkes
2522,sayur umbut rotan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,57.0,5.4,2.6,3.1,0.0,256.0,1.6,TKPI_2020_Kemenkes
2523,shabu-shabu,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,88.0,3.2,8.0,0.8,0.0,514.0,0.9,TKPI_2020_Kemenkes
2524,tinira ninahu nggaluku,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,33.0,1.2,1.3,4.1,0.0,161.0,3.1,TKPI_2020_Kemenkes
